COMPANY_CD_FSK,CUSTOMER_CD_FSK,PRODUCT_CD_FSK,INVOICE_YEAR_MONTH,QUANTITY_PIECES,GROSS_SALES
127,1055,495096,2021-03-01 00:00:00,2,41.34
127,3584,495096,2021-02-01 00:00:00,2,41.34
211,3467462,13055124,2021-04-01 00:00:00,60,41.26
72,19394766,90953939,2021-05-01 00:00:00,2,41.16
127,3030,491488,2021-09-01 00:00:00,10,41.14
211,3466244,13029643,2021-03-01 00:00:00,10,41.1
241,5664978,22598802,2021-08-01 00:00:00,20,41.02
127,23049184,497724,2021-09-01 00:00:00,4,40.92
127,4045,492201,2021-04-01 00:00:00,20,40.9
127,620,500163,2021-02-01 00:00:00,8,40.88
127,2656,489753,2021-11-01 00:00:00,2,40.88
127,1285,508527,2021-11-01 00:00:00,12,40.8
211,3466244,12972917,2021-04-01 00:00:00,40,40.8
211,3466244,12972917,2021-07-01 00:00:00,40,40.8
211,3481908,13047709,2021-08-01 00:00:00,40,40.8
127,4176,497724,2021-12-01 00:00:00,2,40.78
127,2779309,492477,2021-10-01 00:00:00,14,40.74
127,5499,496612,2021-11-01 00:00:00,10,40.7
211,3481908,13041508,2021-02-01 00:00:00,10,40.7
211,3481908,13041508,2021-05-01 00:00:00,10,40.7
127,1285,496350,2021-04-01 00:00:00,2,40.68
127,4216,494254,2021-11-01 00:00:00,4,40.6
127,3650,512541,2021-10-01 00:00:00,8,40.54
127,871,489752,2021-07-01 00:00:00,18,40.5
241,5664978,22630918,2021-05-01 00:00:00,18,40.42
211,3481908,13016951,2021-06-01 00:00:00,10,40.4
127,590,510837,2021-07-01 00:00:00,20,40.34
241,5664978,22615085,2021-08-01 00:00:00,28,40.32
127,3030,506404,2021-08-01 00:00:00,120,40.2
213,32348670,154568083,2021-06-01 00:00:00,4,40.2
211,3467462,12974675,2021-04-01 00:00:00,10,40.18
72,19392432,90959151,2021-06-01 00:00:00,2,40.17
72,19392432,90960229,2021-06-01 00:00:00,2,40.17
72,19392432,90960623,2021-06-01 00:00:00,2,40.17
127,3584,502657,2021-11-01 00:00:00,4,40.14
175,495321,191949,2021-01-01 00:00:00,40,40.14
127,4045,494076,2021-01-01 00:00:00,16,40.12
127,508,504561,2021-01-01 00:00:00,2,40
127,590,504561,2021-08-01 00:00:00,2,40
127,671,504561,2021-05-01 00:00:00,2,40
127,1285,501946,2021-08-01 00:00:00,40,40
127,3030,498921,2021-09-01 00:00:00,62,40
127,3251,504561,2021-01-01 00:00:00,2,40
127,3251,504561,2021-03-01 00:00:00,2,40
127,3493,504561,2021-12-01 00:00:00,2,40
127,3584,511321,2021-05-01 00:00:00,2,40
127,4218,504561,2021-02-01 00:00:00,2,40
127,4237,504561,2021-06-01 00:00:00,2,40
127,4728,504561,2021-06-01 00:00:00,2,40
127,4728,504561,2021-09-01 00:00:00,2,40
127,5392,504561,2021-11-01 00:00:00,2,40
211,3465694,13018234,2021-05-01 00:00:00,40,40
211,3481908,13041278,2021-03-01 00:00:00,80,40
127,2484,495477,2021-09-01 00:00:00,4,39.9
241,5664978,22608306,2021-06-01 00:00:00,2,39.88
127,3030,497911,2021-03-01 00:00:00,8,39.7
127,4462,6514479,2021-02-01 00:00:00,2,39.62
211,3466244,13000990,2021-04-01 00:00:00,40,39.6
211,3481908,12989562,2021-09-01 00:00:00,60,39.6
211,3481908,13039190,2021-07-01 00:00:00,90,39.6
127,3030,499087,2021-09-01 00:00:00,20,39.56
211,3467462,12999147,2021-04-01 00:00:00,10,39.52
211,3481908,13016764,2021-07-01 00:00:00,10,39.5
127,590,510837,2021-08-01 00:00:00,20,39.4
127,2656,507034,2021-07-01 00:00:00,4,39.4
127,23049184,505894,2021-10-01 00:00:00,10,39.4
241,5664978,22638554,2021-05-01 00:00:00,12,39.4
127,3584,499245,2021-01-01 00:00:00,4,39.36
211,3481908,13032003,2021-07-01 00:00:00,6,39.36
127,620,509123,2021-02-01 00:00:00,60,39.34
127,3030,496542,2021-03-01 00:00:00,12,39.3
211,3466244,12995987,2021-09-01 00:00:00,40,39.2
127,3749,505469,2021-08-01 00:00:00,4,39.06
241,5664978,22604033,2021-06-01 00:00:00,14,39.06
127,620,496968,2021-05-01 00:00:00,100,39
127,871,502361,2021-05-01 00:00:00,20,39
127,2484,509342,2021-08-01 00:00:00,4,38.96
127,2598,496729,2021-08-01 00:00:00,6,38.94
127,3030,508392,2021-08-01 00:00:00,4,38.9
211,3467462,12990783,2021-04-01 00:00:00,100,38.88
211,3467462,13045233,2021-04-01 00:00:00,100,38.88
211,3467462,13054376,2021-04-01 00:00:00,100,38.88
127,2598,512481,2021-08-01 00:00:00,10,38.7
127,620,506792,2021-02-01 00:00:00,20,38.64
127,3584,507560,2021-02-01 00:00:00,4,38.64
241,5664978,22624068,2021-07-01 00:00:00,0,38.64
241,5664978,22624068,2021-08-01 00:00:00,0,38.64
241,5664978,22625026,2021-07-01 00:00:00,14,38.58
241,5664978,22610695,2021-02-01 00:00:00,10,38.56
127,3749,499044,2021-06-01 00:00:00,6,38.42
127,4045,507219,2021-02-01 00:00:00,40,38.42
211,3466244,13064622,2021-04-01 00:00:00,60,38.4
241,5664978,22598947,2021-07-01 00:00:00,6,38.32
127,3030,509338,2021-03-01 00:00:00,24,38.02
127,590,504561,2021-03-01 00:00:00,2,38
127,2656,491988,2021-03-01 00:00:00,20,38
211,3481908,12987662,2021-07-01 00:00:00,100,38
211,3483291,13053167,2021-02-01 00:00:00,10,38
211,3467462,12974433,2021-04-01 00:00:00,20,37.98
211,3467462,13017794,2021-04-01 00:00:00,20,37.98
211,3467462,13034760,2021-04-01 00:00:00,20,37.98
127,3650,489413,2021-10-01 00:00:00,8,37.94
200,5655560,22576952,2021-01-01 00:00:00,2,37.71
127,3030,509983,2021-03-01 00:00:00,60,37.7
127,620,504244,2021-05-01 00:00:00,8,37.6
127,620,511817,2021-05-01 00:00:00,8,37.6
127,2598,512481,2021-06-01 00:00:00,10,37.6
127,5499,494535,2021-11-01 00:00:00,40,37.6
211,3465694,13027530,2021-11-01 00:00:00,20,37.6
211,3467462,13049077,2021-04-01 00:00:00,40,37.58
127,4218,492954,2021-08-01 00:00:00,4,37.54
127,1285,506141,2021-10-01 00:00:00,10,37.5
211,3481908,13059614,2021-01-01 00:00:00,2,37.42
211,3481908,13059614,2021-02-01 00:00:00,2,37.42
127,4462,502657,2021-03-01 00:00:00,4,37.4
127,4045,507654,2021-03-01 00:00:00,6,37.34
241,5664978,22640714,2021-02-01 00:00:00,10,37.26
127,3030,506977,2021-03-01 00:00:00,20,37.24
127,14425627,500559,2021-11-01 00:00:00,4,37.08
211,3469616,12989759,2021-05-01 00:00:00,100,37
127,620,499400,2021-05-01 00:00:00,12,36.86
127,3749,498177,2021-06-01 00:00:00,8,36.86
127,4045,508826,2021-06-01 00:00:00,30,36.86
127,1055,500545,2021-03-01 00:00:00,2,36.8
127,2978,500545,2021-01-01 00:00:00,2,36.8
146,41246,58575,2021-11-01 00:00:00,6,36.78
127,3030,495054,2021-08-01 00:00:00,10,36.76
127,4045,494692,2021-07-01 00:00:00,20,36.68
127,3030,509625,2021-08-01 00:00:00,20,36.5
213,32348670,154556921,2021-01-01 00:00:00,2,36.44
127,3584,508883,2021-12-01 00:00:00,6,36.4
127,4045,508607,2021-12-01 00:00:00,40,36.4
211,3481908,13005197,2021-05-01 00:00:00,10,36.4
127,4462,490501,2021-05-01 00:00:00,16,36.38
127,3030,497853,2021-09-01 00:00:00,62,36.28
211,3466244,13039940,2021-07-01 00:00:00,60,36
211,3466244,13042217,2021-04-01 00:00:00,60,36
211,3469616,13042388,2021-03-01 00:00:00,400,36
211,3481908,13030280,2021-02-01 00:00:00,80,36
213,32348670,154549118,2021-06-01 00:00:00,2,35.98
127,1285,510579,2021-05-01 00:00:00,4,35.92
127,1285,510579,2021-06-01 00:00:00,4,35.92
146,41246,9469,2021-06-01 00:00:00,4,35.92
146,41246,9469,2021-08-01 00:00:00,4,35.92
241,5664978,22598802,2021-03-01 00:00:00,18,35.8
146,41246,79175,2021-08-01 00:00:00,20,35.6
211,3466244,13065659,2021-05-01 00:00:00,40,35.6
241,5664978,22602788,2021-03-01 00:00:00,30,35.5
211,3481908,12974761,2021-03-01 00:00:00,2,35.48
211,3481908,12974761,2021-04-01 00:00:00,2,35.48
127,4045,505567,2021-11-01 00:00:00,20,35.46
127,4462,501853,2021-11-01 00:00:00,4,35.42
241,5664978,22603209,2021-06-01 00:00:00,14,35.36
127,1175,505183,2021-01-01 00:00:00,4,35.32
127,3030,500193,2021-03-01 00:00:00,32,35.28
211,3483291,12969935,2021-10-01 00:00:00,84,35.28
211,3481908,13033125,2021-04-01 00:00:00,2,35.22
211,3481908,13008351,2021-07-01 00:00:00,10,35.2
211,3481908,13045003,2021-06-01 00:00:00,20,35.2
211,3481908,13045003,2021-09-01 00:00:00,20,35.2
127,4883,64854694,2021-06-01 00:00:00,4,35.16
127,4218,489840,2021-11-01 00:00:00,20,35.12
127,4218,496108,2021-11-01 00:00:00,20,35.12
127,4218,500287,2021-11-01 00:00:00,20,35.12
127,2656,492349,2021-04-01 00:00:00,10,35.1
127,3030,500287,2021-03-01 00:00:00,28,35.1
127,4045,508044,2021-06-01 00:00:00,40,35.1
127,3030,510057,2021-03-01 00:00:00,8,34.96
127,2219,498627,2021-08-01 00:00:00,6,34.9
127,23049184,499343,2021-10-01 00:00:00,16,34.88
127,2779309,490790,2021-08-01 00:00:00,8,34.8
211,3483291,13051260,2021-02-01 00:00:00,10,34.6
147,40322,18081,2021-06-01 00:00:00,12,34.56
241,5664978,22608031,2021-02-01 00:00:00,4,34.5
211,3467462,12962241,2021-04-01 00:00:00,60,34.46
211,3467462,12964824,2021-04-01 00:00:00,60,34.46
211,3466244,13048478,2021-03-01 00:00:00,40,34.4
211,3481908,13040971,2021-06-01 00:00:00,40,34.4
213,32353079,154553533,2021-02-01 00:00:00,20,34.4
211,3467462,12979709,2021-04-01 00:00:00,100,34.38
127,4883,489964,2021-07-01 00:00:00,50,34.3
241,5664978,22603209,2021-05-01 00:00:00,14,34.3
127,4045,508044,2021-02-01 00:00:00,40,34.2
127,4045,508044,2021-03-01 00:00:00,40,34.2
127,4045,508826,2021-01-01 00:00:00,30,34.12
127,4045,508826,2021-04-01 00:00:00,30,34.12
127,590,504561,2021-06-01 00:00:00,2,34
127,659,504561,2021-12-01 00:00:00,2,34
127,778,504561,2021-02-01 00:00:00,2,34
127,1285,508527,2021-06-01 00:00:00,10,34
127,3030,504561,2021-10-01 00:00:00,2,34
127,4218,504561,2021-01-01 00:00:00,2,34
127,5499,506612,2021-11-01 00:00:00,40,34
211,3459454,13052818,2021-05-01 00:00:00,40,34
127,3749,503561,2021-06-01 00:00:00,8,33.98
127,3749,491599,2021-06-01 00:00:00,20,33.96
127,3584,508883,2021-01-01 00:00:00,6,33.92
127,871,496064,2021-04-01 00:00:00,12,33.84
127,871,496064,2021-05-01 00:00:00,12,33.84
127,4045,508607,2021-08-01 00:00:00,40,33.8
241,5664978,22625860,2021-05-01 00:00:00,14,33.76
127,4216,507863,2021-03-01 00:00:00,2,33.66
127,5499,494230,2021-12-01 00:00:00,60,33.6
211,3465694,13039940,2021-05-01 00:00:00,60,33.6
211,3483291,12969935,2021-04-01 00:00:00,80,33.6
211,3483291,12969935,2021-07-01 00:00:00,80,33.6
127,620,499742,2021-02-01 00:00:00,4,33.52
127,4045,506244,2021-02-01 00:00:00,20,33.5
127,4045,512846,2021-01-01 00:00:00,20,33.5
146,41246,9469,2021-02-01 00:00:00,4,33.44
200,5655560,22563297,2021-01-01 00:00:00,2,33.42
147,40322,18102,2021-09-01 00:00:00,20,33.4
127,3030,510283,2021-09-01 00:00:00,74,33.3
127,3749,489410,2021-06-01 00:00:00,4,33.3
127,2779309,509613,2021-08-01 00:00:00,40,33.2
127,3584,501853,2021-02-01 00:00:00,4,33
127,2289,511282,2021-06-01 00:00:00,2,32.74
127,2598,506659,2021-04-01 00:00:00,2,32.72
127,2779309,489468,2021-08-01 00:00:00,4,32.72
127,2779309,499230,2021-09-01 00:00:00,10,32.7
127,3030,508263,2021-03-01 00:00:00,20,32.68
127,3584,510004,2021-11-01 00:00:00,2,32.66
211,3481908,13056852,2021-05-01 00:00:00,6,32.52
127,23049184,504004,2021-10-01 00:00:00,16,32.48
147,40322,26170,2021-06-01 00:00:00,20,32.4
211,3465694,12957046,2021-11-01 00:00:00,40,32.4
211,3467462,12982561,2021-04-01 00:00:00,100,32.4
211,3467462,13060864,2021-04-01 00:00:00,100,32.4
211,3467462,13061871,2021-05-01 00:00:00,100,32.4
211,3481908,12988729,2021-06-01 00:00:00,40,32.4
127,3749,493492,2021-08-01 00:00:00,2,32.32
241,5664978,22616334,2021-06-01 00:00:00,0,32.26
241,5664978,22616334,2021-07-01 00:00:00,0,32.26
127,2656,501363,2021-11-01 00:00:00,4,32.2
127,4216,498648,2021-11-01 00:00:00,2,32.2
127,5392,506343,2021-05-01 00:00:00,2,32.16
127,5392,506343,2021-08-01 00:00:00,2,32.16
211,3481908,12959719,2021-04-01 00:00:00,2,32.14
127,4462,506343,2021-06-01 00:00:00,2,32.08
127,4462,506343,2021-08-01 00:00:00,2,32.08
127,3584,506343,2021-04-01 00:00:00,2,32.04
241,5664978,22603656,2021-07-01 00:00:00,6,32.04
211,3466244,12964547,2021-08-01 00:00:00,40,32
211,3481908,12966954,2021-02-01 00:00:00,100,32
211,3483291,12969935,2021-02-01 00:00:00,80,32
241,5664978,22627445,2021-08-01 00:00:00,8,32
127,2289,498585,2021-04-01 00:00:00,2,31.96
127,4045,492201,2021-02-01 00:00:00,16,31.96
127,871,491092,2021-07-01 00:00:00,6,31.92
127,871,491092,2021-08-01 00:00:00,6,31.92
127,3030,511370,2021-03-01 00:00:00,20,31.92
127,4462,493142,2021-11-01 00:00:00,2,31.92
211,3481908,13062716,2021-01-01 00:00:00,2,31.9
127,1285,498579,2021-09-01 00:00:00,20,31.8
127,4045,504743,2021-10-01 00:00:00,6,31.8
127,4218,510846,2021-06-01 00:00:00,2,31.7
127,3030,495528,2021-08-01 00:00:00,4,31.66
127,3030,495528,2021-09-01 00:00:00,4,31.66
127,3030,502957,2021-09-01 00:00:00,4,31.66
127,3030,503642,2021-09-01 00:00:00,8,31.64
127,3584,492741,2021-01-01 00:00:00,8,31.64
127,4045,510450,2021-01-01 00:00:00,20,31.62
211,3481908,12964657,2021-07-01 00:00:00,20,31.6
211,3481908,12964657,2021-08-01 00:00:00,20,31.6
211,3481908,12964657,2021-10-01 00:00:00,20,31.6
127,1285,503745,2021-02-01 00:00:00,2,31.56
241,5664978,22635481,2021-05-01 00:00:00,12,31.5
127,4218,490652,2021-08-01 00:00:00,8,31.46
211,3467462,13056996,2021-04-01 00:00:00,30,31.46
127,3749,502273,2021-06-01 00:00:00,2,31.38
127,4462,506343,2021-04-01 00:00:00,2,31.32
127,4462,506343,2021-05-01 00:00:00,2,31.32
127,1711,495298,2021-10-01 00:00:00,6,31.14
127,4883,506977,2021-07-01 00:00:00,8,31.14
127,1285,499245,2021-10-01 00:00:00,10,31.1
241,5664978,22603656,2021-03-01 00:00:00,6,31.1
146,41246,72482,2021-06-01 00:00:00,20,31
146,41246,72482,2021-11-01 00:00:00,20,31
127,3493,497281,2021-11-01 00:00:00,2,30.8
127,3493,497281,2021-12-01 00:00:00,2,30.8
127,4728,497281,2021-11-01 00:00:00,2,30.8
127,2656,501363,2021-06-01 00:00:00,4,30.72
127,3749,495270,2021-06-01 00:00:00,4,30.7
146,41246,5538,2021-02-01 00:00:00,20,30.6
211,3465694,12978707,2021-05-01 00:00:00,20,30.6
127,3749,506683,2021-06-01 00:00:00,18,30.56
127,4883,498814,2021-06-01 00:00:00,8,30.56
127,3030,509991,2021-08-01 00:00:00,4,30.54
241,5664978,22601667,2021-03-01 00:00:00,2,30.52
127,3030,499230,2021-09-01 00:00:00,20,30.5
127,3584,497177,2021-08-01 00:00:00,2,30.46
127,4462,497177,2021-06-01 00:00:00,2,30.46
127,4462,510004,2021-05-01 00:00:00,2,30.46
241,5664978,22613539,2021-08-01 00:00:00,8,30.42
127,23049184,491460,2021-09-01 00:00:00,20,30.4
127,590,500379,2021-06-01 00:00:00,6,30.34
211,3481908,13066988,2021-05-01 00:00:00,2,30.34
211,3481908,13066988,2021-06-01 00:00:00,2,30.34
127,3030,509029,2021-03-01 00:00:00,2,30.32
127,590,506697,2021-08-01 00:00:00,20,30.2
127,537,504561,2021-04-01 00:00:00,2,30
127,590,497281,2021-01-01 00:00:00,2,30
127,590,497281,2021-09-01 00:00:00,2,30
127,671,504561,2021-10-01 00:00:00,2,30
127,763,504561,2021-01-01 00:00:00,2,30
127,763,504561,2021-02-01 00:00:00,2,30
127,778,497281,2021-02-01 00:00:00,2,30
127,1055,504561,2021-01-01 00:00:00,2,30
127,1055,504561,2021-02-01 00:00:00,2,30
127,1143,504561,2021-01-01 00:00:00,2,30
127,1143,504561,2021-02-01 00:00:00,2,30
127,1175,504561,2021-02-01 00:00:00,2,30
127,1256,504561,2021-02-01 00:00:00,2,30
127,1530,504561,2021-02-01 00:00:00,2,30
127,1711,504561,2021-02-01 00:00:00,2,30
127,1711,504561,2021-09-01 00:00:00,2,30
127,2219,504561,2021-04-01 00:00:00,2,30
127,2282,504561,2021-06-01 00:00:00,2,30
127,2282,504561,2021-09-01 00:00:00,2,30
127,2484,504561,2021-02-01 00:00:00,2,30
127,2484,504561,2021-04-01 00:00:00,2,30
127,2484,504561,2021-09-01 00:00:00,2,30
127,2762,504561,2021-03-01 00:00:00,2,30
127,3251,504561,2021-08-01 00:00:00,2,30
127,3273,497281,2021-06-01 00:00:00,2,30
127,3273,497281,2021-08-01 00:00:00,2,30
127,3493,504561,2021-11-01 00:00:00,2,30
127,3955,504561,2021-03-01 00:00:00,2,30
127,4045,497281,2021-07-01 00:00:00,2,30
127,4045,497281,2021-08-01 00:00:00,2,30
127,4045,497281,2021-09-01 00:00:00,2,30
127,4045,504561,2021-05-01 00:00:00,2,30
127,4045,504561,2021-07-01 00:00:00,2,30
127,4045,504561,2021-10-01 00:00:00,2,30
127,4176,504561,2021-06-01 00:00:00,2,30
127,4216,504561,2021-01-01 00:00:00,2,30
127,4216,504561,2021-03-01 00:00:00,2,30
127,4218,497281,2021-01-01 00:00:00,2,30
127,4218,497281,2021-02-01 00:00:00,2,30
127,4218,497281,2021-04-01 00:00:00,2,30
127,4218,497281,2021-08-01 00:00:00,2,30
127,4218,504561,2021-08-01 00:00:00,2,30
127,4462,497281,2021-01-01 00:00:00,2,30
127,4462,497281,2021-02-01 00:00:00,2,30
127,4462,497281,2021-03-01 00:00:00,2,30
127,4728,497281,2021-06-01 00:00:00,2,30
127,4728,497281,2021-09-01 00:00:00,2,30
127,4728,504561,2021-11-01 00:00:00,2,30
127,4759,504561,2021-03-01 00:00:00,2,30
127,4852,504561,2021-01-01 00:00:00,2,30
127,4852,504561,2021-03-01 00:00:00,2,30
127,5392,504561,2021-05-01 00:00:00,2,30
127,5392,504561,2021-09-01 00:00:00,4,30
211,3481908,13048032,2021-07-01 00:00:00,60,30
127,3584,507536,2021-02-01 00:00:00,2,29.82
127,5392,498585,2021-09-01 00:00:00,2,29.8
241,5664978,22640714,2021-05-01 00:00:00,8,29.8
127,2598,491988,2021-09-01 00:00:00,10,29.7
127,2598,512007,2021-01-01 00:00:00,2,29.7
211,3481908,13016951,2021-04-01 00:00:00,10,29.7
241,5664978,22600881,2021-03-01 00:00:00,6,29.68
241,5664978,22612457,2021-05-01 00:00:00,6,29.68
127,4218,493769,2021-08-01 00:00:00,2,29.64
127,590,502296,2021-09-01 00:00:00,20,29.6
127,3650,489080,2021-10-01 00:00:00,12,29.6
127,23049184,496476,2021-10-01 00:00:00,4,29.6
127,2598,493082,2021-10-01 00:00:00,4,29.56
127,4218,512248,2021-10-01 00:00:00,4,29.56
127,620,502001,2021-02-01 00:00:00,20,29.52
127,4045,502148,2021-01-01 00:00:00,16,29.52
127,4045,502148,2021-03-01 00:00:00,16,29.52
241,5664978,22605028,2021-06-01 00:00:00,0,29.48
127,5392,500026,2021-05-01 00:00:00,2,29.44
127,4045,491862,2021-01-01 00:00:00,10,29.42
127,3030,491661,2021-08-01 00:00:00,10,29.4
127,3030,493365,2021-08-01 00:00:00,10,29.4
127,4045,491204,2021-02-01 00:00:00,30,29.4
211,3481908,12961799,2021-05-01 00:00:00,60,29.4
127,3650,496612,2021-10-01 00:00:00,8,29.3
127,3030,509338,2021-09-01 00:00:00,18,29.26
241,5664978,22635838,2021-03-01 00:00:00,6,29.1
241,5664978,22638741,2021-06-01 00:00:00,8,29.04
127,3030,509991,2021-03-01 00:00:00,4,29.02
211,3469616,12993469,2021-04-01 00:00:00,100,29
211,3469616,13064305,2021-05-01 00:00:00,100,29
211,3481908,13006261,2021-02-01 00:00:00,20,29
211,3481908,13035458,2021-06-01 00:00:00,20,29
127,3273,511107,2021-09-01 00:00:00,40,28.98
127,4045,496858,2021-01-01 00:00:00,6,28.96
127,4045,496858,2021-02-01 00:00:00,6,28.96
213,32348670,154557424,2021-06-01 00:00:00,4,28.92
127,2598,491988,2021-05-01 00:00:00,10,28.9
127,3030,496325,2021-03-01 00:00:00,80,28.88
211,3481908,12951624,2021-04-01 00:00:00,2,28.86
127,3030,503006,2021-09-01 00:00:00,86,28.82
127,4218,489119,2021-08-01 00:00:00,4,28.82
211,3481908,12973948,2021-09-01 00:00:00,2,28.82
211,3465694,13040770,2021-05-01 00:00:00,40,28.8
211,3481908,12968297,2021-07-01 00:00:00,40,28.8
241,5664978,22615085,2021-07-01 00:00:00,20,28.8
127,4045,509826,2021-10-01 00:00:00,16,28.76
127,4462,500026,2021-05-01 00:00:00,2,28.68
127,3030,489224,2021-03-01 00:00:00,4,28.66
127,4045,493704,2021-06-01 00:00:00,20,28.56
127,4045,503139,2021-05-01 00:00:00,20,28.56
211,3481908,13004573,2021-05-01 00:00:00,10,28.5
127,4045,489123,2021-09-01 00:00:00,16,28.46
127,4045,489123,2021-11-01 00:00:00,16,28.46
211,3481908,13060864,2021-12-01 00:00:00,58,28.42
211,3481908,13035458,2021-02-01 00:00:00,20,28.4
211,3481908,13035458,2021-05-01 00:00:00,20,28.4
211,3481908,13043975,2021-06-01 00:00:00,20,28.4
127,620,512606,2021-02-01 00:00:00,40,28.28
241,5664978,22606799,2021-06-01 00:00:00,4,28.28
241,5664978,22617637,2021-06-01 00:00:00,4,28.28
241,5664978,22621573,2021-06-01 00:00:00,4,28.28
241,5664978,22635590,2021-06-01 00:00:00,4,28.28
127,871,496064,2021-06-01 00:00:00,10,28.2
127,871,496064,2021-11-01 00:00:00,10,28.2
211,3466244,12982782,2021-01-01 00:00:00,20,28.2
127,620,503006,2021-05-01 00:00:00,70,28.14
127,3030,507190,2021-03-01 00:00:00,60,28.14
127,3030,498970,2021-03-01 00:00:00,40,28.12
127,620,512649,2021-05-01 00:00:00,12,28.08
127,871,494247,2021-11-01 00:00:00,24,28.08
127,3030,501125,2021-03-01 00:00:00,28,28.08
241,5664978,22639857,2021-08-01 00:00:00,24,28.08
127,3749,492462,2021-06-01 00:00:00,12,28.06
127,3584,505484,2021-02-01 00:00:00,4,28.04
211,3465694,13042388,2021-11-01 00:00:00,200,28
211,3466244,13010765,2021-07-01 00:00:00,40,28
211,3469616,13062264,2021-03-01 00:00:00,400,28
127,4045,494634,2021-01-01 00:00:00,20,27.88
127,5392,498585,2021-03-01 00:00:00,2,27.78
127,5392,511282,2021-03-01 00:00:00,2,27.78
127,4883,493948,2021-07-01 00:00:00,4,27.76
127,23049184,492765,2021-10-01 00:00:00,8,27.76
127,3749,503930,2021-06-01 00:00:00,10,27.74
211,3481908,12976996,2021-01-01 00:00:00,4,27.72
127,2598,492990,2021-09-01 00:00:00,10,27.7
211,3466244,13021587,2021-04-01 00:00:00,10,27.7
127,3273,511107,2021-05-01 00:00:00,40,27.66
127,3584,497006,2021-02-01 00:00:00,2,27.64
127,3030,498921,2021-03-01 00:00:00,44,27.6
211,3481908,13006009,2021-05-01 00:00:00,60,27.6
127,508,510848,2021-02-01 00:00:00,2,27.58
241,5664978,22625026,2021-08-01 00:00:00,10,27.56
211,3469616,12990501,2021-05-01 00:00:00,34,27.54
211,3483291,12959831,2021-07-01 00:00:00,8,27.52
241,5664978,22632677,2021-02-01 00:00:00,4,27.46
127,590,502508,2021-08-01 00:00:00,20,27.4
127,590,506683,2021-03-01 00:00:00,20,27.4
211,3466244,12991441,2021-09-01 00:00:00,20,27.4
127,4462,512007,2021-05-01 00:00:00,2,27.38
127,4462,512007,2021-08-01 00:00:00,2,27.38
241,5664978,22639857,2021-05-01 00:00:00,24,27.22
211,3481908,12982070,2021-07-01 00:00:00,20,27.2
211,3481908,13020185,2021-11-01 00:00:00,20,27.2
127,1175,500377,2021-01-01 00:00:00,8,27.14
127,4045,489123,2021-04-01 00:00:00,16,27.14
127,4045,489123,2021-06-01 00:00:00,16,27.14
127,620,495420,2021-05-01 00:00:00,40,27.12
127,1285,508641,2021-04-01 00:00:00,2,27.12
127,2656,512481,2021-06-01 00:00:00,10,27.1
211,3466244,13012391,2021-01-01 00:00:00,4,27.08
127,3584,501823,2021-03-01 00:00:00,6,27
127,590,506592,2021-11-01 00:00:00,4,26.96
211,3483291,12959831,2021-04-01 00:00:00,8,26.96
127,1547,6514479,2021-08-01 00:00:00,2,26.94
127,4883,492108,2021-07-01 00:00:00,4,26.88
127,2779309,503749,2021-08-01 00:00:00,20,26.84
127,3030,497436,2021-09-01 00:00:00,36,26.82
127,4045,509826,2021-03-01 00:00:00,16,26.8
211,3466244,13002772,2021-07-01 00:00:00,20,26.8
127,4216,512007,2021-02-01 00:00:00,2,26.76
241,5664978,22640146,2021-02-01 00:00:00,10,26.74
127,4045,489123,2021-01-01 00:00:00,16,26.52
127,4045,505247,2021-03-01 00:00:00,16,26.52
175,495321,197034,2021-07-01 00:00:00,10,26.47
