"CUSTOMER_FSK","PRODUCT_FSK","INVOICE_YEARMONTH","GROSS_SALES","UNITS"
7957210720,57950217,"2021/01/01 00:00:00",-4.41,32
8193359058,57951797,"2021/01/01 00:00:00",-4.4,64
8269653619,57960953,"2021/07/01 00:00:00",-4.2,8
8183054114,57951350,"2021/05/01 00:00:00",-4.17,8
8137111483,57953679,"2021/06/01 00:00:00",-4.08,200
7028873609,57950579,"2021/05/01 00:00:00",-4,4
6650302449,57963011,"2021/02/01 00:00:00",-3.74,12
7647818520,57958732,"2021/09/01 00:00:00",-3.68,56
7844139928,57945413,"2021/01/01 00:00:00",-3.36,4
7317674406,57954548,"2021/02/01 00:00:00",-3.36,2
6630179514,57954548,"2021/05/01 00:00:00",-3.36,2
8073742515,57938306,"2021/03/01 00:00:00",-2.98,40
8185459030,57938291,"2021/03/01 00:00:00",-2.8899999999999997,40
7895847246,57956126,"2021/01/01 00:00:00",-2.88,20
6904478155,57937731,"2021/05/01 00:00:00",-2.71,8
7940218613,57937059,"2021/01/01 00:00:00",-2.24,100
7998570983,57948966,"2021/01/01 00:00:00",-2.12,40
8116898422,57956732,"2021/03/01 00:00:00",-1.94,200
8088625066,57958704,"2021/03/01 00:00:00",-1.2,2
8003678605,57961667,"2021/03/01 00:00:00",-1.14,80
8121983850,57945556,"2021/01/01 00:00:00",-0.96,8
8069919885,57939201,"2021/01/01 00:00:00",-0.72,8
8245627574,57946266,"2021/01/01 00:00:00",0.2,2
8128967108,57946238,"2021/01/01 00:00:00",0.2,2
8100174487,57941711,"2021/07/01 00:00:00",0.34,2
8271376817,57959560,"2021/01/01 00:00:00",0.36,2
8232409477,57959560,"2021/02/01 00:00:00",0.36,2
8030823492,57958411,"2021/04/01 00:00:00",0.4,4
8176505858,57954257,"2021/02/01 00:00:00",0.5,2
7760979837,57945165,"2021/06/01 00:00:00",0.5,2
8046053341,57954166,"2021/07/01 00:00:00",0.54,8
8254189796,57940362,"2021/02/01 00:00:00",0.58,2
6635198422,57957913,"2021/03/01 00:00:00",0.6,6
7727082348,57945165,"2021/01/01 00:00:00",0.64,4
8248042482,57944176,"2021/09/01 00:00:00",0.68,2
7143835198,57959681,"2021/02/01 00:00:00",0.7,2
8162399441,57959560,"2021/03/01 00:00:00",0.72,4
8048085438,57951277,"2021/06/01 00:00:00",0.74,2
6958210029,57956292,"2021/04/01 00:00:00",0.8,8
8218520872,80720818,"2021/06/01 00:00:00",0.8,8
8122845648,57941982,"2021/06/01 00:00:00",0.84,4
8196135296,57960346,"2021/02/01 00:00:00",0.9,4
8027654489,57941703,"2021/07/01 00:00:00",0.9,4
8061130072,57945165,"2021/09/01 00:00:00",0.92,4
8258623358,57939478,"2021/06/01 00:00:00",0.92,4
8159216809,57938833,"2021/04/01 00:00:00",0.94,2
7109919847,57941681,"2021/04/01 00:00:00",1,2
6831049949,57938833,"2021/07/01 00:00:00",1.02,2
8164396757,57940805,"2021/06/01 00:00:00",1.04,2
1810982857,57954257,"2021/12/01 00:00:00",1.06,4
6405043496,57938396,"2021/08/01 00:00:00",1.06,2
8268199378,57939688,"2021/06/01 00:00:00",1.08,4
6079871846,57939478,"2021/07/01 00:00:00",1.08,4
8063628026,57941711,"2021/02/01 00:00:00",1.1,6
8205896343,57958082,"2021/11/01 00:00:00",1.16,2
8094189984,57956687,"2021/02/01 00:00:00",1.18,2
8189496928,57952056,"2021/06/01 00:00:00",1.18,2
8151393124,57950736,"2021/08/01 00:00:00",1.18,2
7939633140,57953901,"2021/09/01 00:00:00",1.2,4
7827932131,57938396,"2021/03/01 00:00:00",1.2,4
6180854846,57941982,"2021/02/01 00:00:00",1.2,6
7957241352,57949305,"2021/06/01 00:00:00",1.2,2
6422084577,57955236,"2021/07/01 00:00:00",1.2,4
7922834865,57948945,"2021/08/01 00:00:00",1.22,2
8246892728,57954805,"2021/03/01 00:00:00",1.24,4
6160748046,57944814,"2021/09/01 00:00:00",1.26,4
8229604553,57958483,"2021/06/01 00:00:00",1.26,2
8229489015,57951086,"2021/01/01 00:00:00",1.26,4
8089842251,57960704,"2021/03/01 00:00:00",1.28,4
8225504129,57952517,"2021/08/01 00:00:00",1.32,10
8264466401,57938914,"2021/06/01 00:00:00",1.32,4
6658481908,57939939,"2021/04/01 00:00:00",1.32,4
8086472971,57955192,"2021/04/01 00:00:00",1.32,4
8178696040,57945071,"2021/09/01 00:00:00",1.34,6
8153251680,57952604,"2021/01/01 00:00:00",1.34,4
8049369259,57952251,"2021/01/01 00:00:00",1.36,4
7881822917,57945056,"2021/01/01 00:00:00",1.36,2
8258623358,57944176,"2021/06/01 00:00:00",1.36,4
8209448748,57944176,"2021/12/01 00:00:00",1.36,4
8204720648,57945056,"2021/05/01 00:00:00",1.38,2
8049192351,57955288,"2021/02/01 00:00:00",1.4,2
7690529979,57948945,"2021/03/01 00:00:00",1.42,4
8181338891,57947198,"2021/06/01 00:00:00",1.44,2
8147217935,57947198,"2021/11/01 00:00:00",1.44,2
6941869710,57946213,"2021/02/01 00:00:00",1.46,2
6751974303,57958222,"2021/07/01 00:00:00",1.48,2
8218967328,57960704,"2021/10/01 00:00:00",1.48,4
7719124787,57940162,"2021/08/01 00:00:00",1.48,2
8037741474,57954352,"2021/08/01 00:00:00",1.48,2
7744603557,57954518,"2021/08/01 00:00:00",1.48,2
7472835858,57941711,"2021/12/01 00:00:00",1.5,6
8240196559,57954018,"2021/07/01 00:00:00",1.5,2
7938194623,57957596,"2021/04/01 00:00:00",1.5,2
6104918408,57953274,"2021/08/01 00:00:00",1.5,2
2491887813,57937324,"2021/02/01 00:00:00",1.58,2
6841962843,57948729,"2021/03/01 00:00:00",1.6,4
7227920696,57961841,"2021/01/01 00:00:00",1.6,8
7929724526,57949241,"2021/02/01 00:00:00",1.62,2
8244332569,57954014,"2021/02/01 00:00:00",1.62,2
6818622487,57946507,"2021/02/01 00:00:00",1.64,4
6659626174,57954014,"2021/11/01 00:00:00",1.64,2
8075774739,57955288,"2021/10/01 00:00:00",1.64,2
8165476994,57957972,"2021/08/01 00:00:00",1.64,2
7212034195,57957596,"2021/07/01 00:00:00",1.68,2
6031077532,57956330,"2021/09/01 00:00:00",1.7,4
7992499619,57939478,"2021/02/01 00:00:00",1.74,8
7892421795,57938812,"2021/06/01 00:00:00",1.74,2
6097299206,57938812,"2021/11/01 00:00:00",1.74,2
7322250581,57937940,"2021/08/01 00:00:00",1.78,2
8256054568,57939259,"2021/09/01 00:00:00",1.8,8
7516547626,57961145,"2021/04/01 00:00:00",1.8,2
8094260180,57961856,"2021/04/01 00:00:00",1.8,2
7118514361,57961856,"2021/06/01 00:00:00",1.8,2
7037518319,57940180,"2021/04/01 00:00:00",1.8,4
8229234359,57959560,"2021/07/01 00:00:00",1.8,8
8123287531,57947425,"2021/07/01 00:00:00",1.82,2
8240287465,57946507,"2021/05/01 00:00:00",1.82,4
6832205589,57952616,"2021/02/01 00:00:00",1.84,6
8114703855,57961841,"2021/09/01 00:00:00",1.84,8
7475413560,57946838,"2021/06/01 00:00:00",1.84,6
7019396709,57958082,"2021/01/01 00:00:00",1.88,4
6863480534,57943560,"2021/04/01 00:00:00",1.88,2
8000232005,57958798,"2021/02/01 00:00:00",1.9,4
7970810197,57939478,"2021/10/01 00:00:00",1.9,8
8119797402,57954014,"2021/10/01 00:00:00",1.9,2
8254704439,57938396,"2021/01/01 00:00:00",1.92,6
8037602586,57958082,"2021/03/01 00:00:00",1.92,4
8198843853,57941982,"2021/04/01 00:00:00",1.94,10
6621186469,57938659,"2021/02/01 00:00:00",1.96,4
8165739502,57942879,"2021/05/01 00:00:00",1.98,2
8100174487,57945958,"2021/07/01 00:00:00",2,2
6717328965,103734141,"2021/08/01 00:00:00",2,2
7908151554,103734151,"2021/08/01 00:00:00",2,2
7943063307,103734172,"2021/08/01 00:00:00",2,2
8036789322,103734173,"2021/08/01 00:00:00",2,2
8038088437,103734174,"2021/08/01 00:00:00",2,2
7910905525,103734194,"2021/08/01 00:00:00",2,2
8184946323,103734206,"2021/08/01 00:00:00",2,2
8037698970,103734207,"2021/08/01 00:00:00",2,2
7816486581,103734221,"2021/08/01 00:00:00",2,2
8115688107,118889011,"2021/09/01 00:00:00",2,2
6550147701,57958798,"2021/12/01 00:00:00",2,4
7476776677,57962334,"2021/05/01 00:00:00",2,2
7577432789,57959302,"2021/08/01 00:00:00",2,2
8063628026,57959560,"2021/04/01 00:00:00",2.02,10
7957456504,57941982,"2021/03/01 00:00:00",2.02,10
5143956696,57943560,"2021/07/01 00:00:00",2.02,2
7587559602,57961695,"2021/02/01 00:00:00",2.04,4
7556882209,57938833,"2021/11/01 00:00:00",2.04,4
8270062911,57953274,"2021/04/01 00:00:00",2.04,6
6659035750,57939452,"2021/06/01 00:00:00",2.06,4
8205982570,57955236,"2021/09/01 00:00:00",2.08,8
8181951799,57949050,"2021/01/01 00:00:00",2.08,2
7390991930,57954534,"2021/05/01 00:00:00",2.1,2
8087595980,57954534,"2021/06/01 00:00:00",2.1,2
2379991662,57947954,"2021/05/01 00:00:00",2.1,2
7685657599,57938035,"2021/09/01 00:00:00",2.12,8
6763329424,57961436,"2021/01/01 00:00:00",2.14,2
8095872152,57946035,"2021/04/01 00:00:00",2.14,10
5760870650,57954764,"2021/08/01 00:00:00",2.16,2
6993142214,57946035,"2021/07/01 00:00:00",2.18,8
7932644230,57944792,"2021/11/01 00:00:00",2.24,2
7946697033,57949050,"2021/05/01 00:00:00",2.26,2
8214487461,57954529,"2021/11/01 00:00:00",2.3,2
8182724826,57939478,"2021/10/01 00:00:00",2.3,10
7861288139,57946035,"2021/05/01 00:00:00",2.3,10
7210583033,57954518,"2021/07/01 00:00:00",2.32,4
7172833914,57940362,"2021/03/01 00:00:00",2.32,8
7079549356,57956257,"2021/02/01 00:00:00",2.34,6
7975315096,57961826,"2021/10/01 00:00:00",2.36,8
7982516603,57961826,"2021/11/01 00:00:00",2.36,8
7914442159,57956921,"2021/04/01 00:00:00",2.4,2
6553504881,57944792,"2021/05/01 00:00:00",2.42,2
8208480176,57954834,"2021/06/01 00:00:00",2.44,4
8109899614,57959302,"2021/09/01 00:00:00",2.44,4
8078044751,57944261,"2021/01/01 00:00:00",2.46,2
7985476719,57956921,"2021/05/01 00:00:00",2.48,2
8144489737,57946220,"2021/01/01 00:00:00",2.48,2
7983824201,57952616,"2021/03/01 00:00:00",2.48,8
7603286833,57958082,"2021/03/01 00:00:00",2.48,4
8236932246,57945400,"2021/01/01 00:00:00",2.5,2
7922078960,57946035,"2021/03/01 00:00:00",2.54,12
8024333326,57962028,"2021/05/01 00:00:00",2.56,2
8251703320,57959208,"2021/04/01 00:00:00",2.58,2
7751113807,57941982,"2021/02/01 00:00:00",2.58,12
7368746533,57961530,"2021/07/01 00:00:00",2.58,12
8266646488,57950274,"2021/04/01 00:00:00",2.62,4
8177864422,57962343,"2021/02/01 00:00:00",2.62,2
3054105808,57941297,"2021/07/01 00:00:00",2.62,4
6993053658,57948265,"2021/08/01 00:00:00",2.64,6
8207994371,57954257,"2021/09/01 00:00:00",2.64,10
6781243644,57950736,"2021/02/01 00:00:00",2.66,8
8033521066,57959560,"2021/01/01 00:00:00",2.66,16
8255410741,57956854,"2021/03/01 00:00:00",2.66,8
7929374190,57941351,"2021/04/01 00:00:00",2.66,2
8126643682,57944183,"2021/02/01 00:00:00",2.68,2
6492858938,57944183,"2021/02/01 00:00:00",2.68,2
7960855771,57950736,"2021/03/01 00:00:00",2.68,8
7846184974,57952616,"2021/05/01 00:00:00",2.68,8
8266523667,57944183,"2021/01/01 00:00:00",2.68,2
8259934016,57946561,"2021/03/01 00:00:00",2.68,10
7147054364,57938833,"2021/01/01 00:00:00",2.7,6
6829760323,57949099,"2021/08/01 00:00:00",2.7,2
8125562801,57945958,"2021/07/01 00:00:00",2.74,4
8185402189,57956746,"2021/06/01 00:00:00",2.78,4
7953195856,57961652,"2021/01/01 00:00:00",2.78,2
7815992936,57937777,"2021/07/01 00:00:00",2.8,2
8016072313,57937777,"2021/08/01 00:00:00",2.8,2
8225447655,57951270,"2021/12/01 00:00:00",2.8,4
8205982570,57950102,"2021/08/01 00:00:00",2.8,2
6552347945,57945769,"2021/11/01 00:00:00",2.82,2
6538985835,57953025,"2021/08/01 00:00:00",2.82,2
7903661819,57945650,"2021/03/01 00:00:00",2.82,2
7391267471,57953537,"2021/06/01 00:00:00",2.82,2
6621186469,57943545,"2021/01/01 00:00:00",2.86,2
7944707213,57943055,"2021/02/01 00:00:00",2.86,2
8040561209,57941297,"2021/04/01 00:00:00",2.88,4
5212658771,57938737,"2021/09/01 00:00:00",2.92,4
6635198422,57948555,"2021/03/01 00:00:00",2.92,20
6781394642,57948000,"2021/04/01 00:00:00",2.92,2
5912216235,57961098,"2021/05/01 00:00:00",2.94,4
8188845667,57938469,"2021/05/01 00:00:00",2.96,2
8128782969,57946838,"2021/01/01 00:00:00",2.96,10
7017921083,57946790,"2021/05/01 00:00:00",2.96,4
8000107442,57959297,"2021/07/01 00:00:00",2.98,2
6906297120,57944080,"2021/11/01 00:00:00",2.98,2
8256054568,57941297,"2021/04/01 00:00:00",2.98,4
7374634170,57956257,"2021/01/01 00:00:00",2.98,8
7991997104,57958798,"2021/11/01 00:00:00",3,6
6552534509,57955288,"2021/04/01 00:00:00",3.04,4
7368884409,57953537,"2021/10/01 00:00:00",3.08,2
7862889898,57951505,"2021/04/01 00:00:00",3.08,2
7579212564,57942866,"2021/03/01 00:00:00",3.1,4
8217726965,57945955,"2021/09/01 00:00:00",3.14,2
8215941641,57938836,"2021/04/01 00:00:00",3.14,2
7432652911,57962460,"2021/08/01 00:00:00",3.16,2
7967208128,57959662,"2021/02/01 00:00:00",3.16,2
8242520129,57945958,"2021/04/01 00:00:00",3.16,4
8143753671,57949200,"2021/03/01 00:00:00",3.16,4
8061129217,57958042,"2021/01/01 00:00:00",3.18,2
7089231033,57952251,"2021/04/01 00:00:00",3.2,8
8077220171,57961510,"2021/04/01 00:00:00",3.2,32
7970159033,57945958,"2021/05/01 00:00:00",3.2,4
6693046326,57955176,"2021/02/01 00:00:00",3.2,2
7248069639,57963256,"2021/07/01 00:00:00",3.2,2
8161607139,57946035,"2021/11/01 00:00:00",3.22,14
8232409477,57948555,"2021/01/01 00:00:00",3.22,20
6657047250,57958082,"2021/12/01 00:00:00",3.24,6
8038079749,57949241,"2021/03/01 00:00:00",3.24,4
6958210029,57956257,"2021/08/01 00:00:00",3.24,8
8036789322,57953784,"2021/05/01 00:00:00",3.26,2
8194298419,57953784,"2021/03/01 00:00:00",3.26,2
8015343518,57953784,"2021/06/01 00:00:00",3.26,2
2720433718,57954257,"2021/04/01 00:00:00",3.28,12
8123666063,57948000,"2021/01/01 00:00:00",3.28,2
1932360852,57951479,"2021/08/01 00:00:00",3.3,4
8008610730,57952385,"2021/04/01 00:00:00",3.3,4
7858294930,57958905,"2021/04/01 00:00:00",3.3,2
8239145542,57948000,"2021/04/01 00:00:00",3.32,2
8042473732,57953784,"2021/03/01 00:00:00",3.32,2
8212136927,57953784,"2021/04/01 00:00:00",3.32,2
8063231074,57953784,"2021/11/01 00:00:00",3.32,2
7917380141,57941099,"2021/07/01 00:00:00",3.34,8
8017389340,57955985,"2021/02/01 00:00:00",3.36,4
8031390728,57959350,"2021/11/01 00:00:00",3.36,2
7374634170,57954548,"2021/01/01 00:00:00",3.36,2
8098602460,57954548,"2021/04/01 00:00:00",3.36,2
4441367303,57956257,"2021/09/01 00:00:00",3.38,8
7338674579,57953980,"2021/02/01 00:00:00",3.38,2
7422830838,57945056,"2021/07/01 00:00:00",3.38,4
7266384685,166250743,"2021/12/01 00:00:00",3.38,2
7925237978,57951119,"2021/02/01 00:00:00",3.42,2
6521624232,57941858,"2021/03/01 00:00:00",3.42,2
7472814798,57947626,"2021/06/01 00:00:00",3.44,8
6422084577,57959114,"2021/04/01 00:00:00",3.46,2
7901125358,57959560,"2021/02/01 00:00:00",3.46,20
8174832597,57948722,"2021/06/01 00:00:00",3.46,8
8089063399,57961530,"2021/11/01 00:00:00",3.48,20
7580044795,57949901,"2021/03/01 00:00:00",3.5,2
7951106265,57948555,"2021/06/01 00:00:00",3.52,22
7981640504,57950736,"2021/05/01 00:00:00",3.52,10
7730297689,57950736,"2021/09/01 00:00:00",3.52,10
8060894243,57950736,"2021/11/01 00:00:00",3.52,10
8186028055,57959560,"2021/03/01 00:00:00",3.52,20
8176880167,57946790,"2021/08/01 00:00:00",3.54,4
8003471790,57948309,"2021/12/01 00:00:00",3.54,2
8049933966,57949630,"2021/08/01 00:00:00",3.54,2
8257434796,57954805,"2021/01/01 00:00:00",3.55,12
8196695809,57948000,"2021/10/01 00:00:00",3.58,2
7247106365,57960346,"2021/03/01 00:00:00",3.58,16
7336375992,57954834,"2021/01/01 00:00:00",3.6,6
8229385733,57953450,"2021/04/01 00:00:00",3.6,2
8205562238,57951904,"2021/03/01 00:00:00",3.62,10
8193050650,57941711,"2021/04/01 00:00:00",3.62,24
6756872307,57961743,"2021/05/01 00:00:00",3.64,2
8193497724,57953980,"2021/11/01 00:00:00",3.68,2
8204657136,57956298,"2021/12/01 00:00:00",3.68,4
7730886477,57941711,"2021/03/01 00:00:00",3.7,20
7457379938,57941711,"2021/03/01 00:00:00",3.7,20
8244981287,57941703,"2021/06/01 00:00:00",3.7,20
2122378745,57946038,"2021/02/01 00:00:00",3.72,6
5916560789,57958732,"2021/11/01 00:00:00",3.72,2
8090556172,57954603,"2021/03/01 00:00:00",3.72,20
7848323336,57940437,"2021/03/01 00:00:00",3.72,4
8061372292,57952616,"2021/02/01 00:00:00",3.72,12
8176066951,57943470,"2021/06/01 00:00:00",3.74,2
7995331730,57937687,"2021/07/01 00:00:00",3.74,2
7969759592,57943910,"2021/04/01 00:00:00",3.74,2
8259373588,57957116,"2021/02/01 00:00:00",3.76,8
8171913302,57958082,"2021/08/01 00:00:00",3.78,8
8021249101,57959560,"2021/07/01 00:00:00",3.78,20
8091984539,57953385,"2021/08/01 00:00:00",3.82,2
8102039588,57944814,"2021/02/01 00:00:00",3.84,12
7916148836,57954257,"2021/05/01 00:00:00",3.84,14
8060237059,57944183,"2021/02/01 00:00:00",3.84,4
8104939774,57944183,"2021/07/01 00:00:00",3.84,4
7413984374,57940641,"2021/06/01 00:00:00",3.84,2
8005143335,57939893,"2021/03/01 00:00:00",3.88,2
8137270530,57953651,"2021/11/01 00:00:00",3.88,10
7986371815,57960765,"2021/10/01 00:00:00",3.88,6
8199190179,57948555,"2021/09/01 00:00:00",3.9,24
7411658396,57952251,"2021/09/01 00:00:00",3.9,10
8161126311,57938985,"2021/04/01 00:00:00",3.9,2
7098777566,57940067,"2021/06/01 00:00:00",3.9,12
8032012167,57958732,"2021/01/01 00:00:00",3.92,2
6031199811,57959560,"2021/10/01 00:00:00",3.92,20
6635198422,57953764,"2021/02/01 00:00:00",3.94,8
6381922878,57958522,"2021/12/01 00:00:00",3.94,4
8247570781,57952549,"2021/02/01 00:00:00",3.94,4
8057993181,57958082,"2021/02/01 00:00:00",3.96,8
7506807338,57941711,"2021/05/01 00:00:00",3.98,20
3730070969,57958289,"2021/02/01 00:00:00",3.98,4
8195830047,57953025,"2021/04/01 00:00:00",3.98,4
8233178330,57937845,"2021/09/01 00:00:00",3.98,10
8253046772,57939259,"2021/03/01 00:00:00",3.98,20
8233012384,57950579,"2021/03/01 00:00:00",4,4
8230201508,57945958,"2021/12/01 00:00:00",4,4
8109899614,57940882,"2021/01/01 00:00:00",4,4
2338671636,57945165,"2021/12/01 00:00:00",4.02,20
8084366807,57937939,"2021/03/01 00:00:00",4.04,8
8217139591,57941885,"2021/12/01 00:00:00",4.04,2
8204720648,57938033,"2021/03/01 00:00:00",4.04,2
7746210849,57938659,"2021/02/01 00:00:00",4.06,8
8103921994,57943560,"2021/11/01 00:00:00",4.06,4
8236299470,57943152,"2021/04/01 00:00:00",4.06,10
4848271680,57961287,"2021/04/01 00:00:00",4.08,2
2998481269,57948722,"2021/04/01 00:00:00",4.08,12
8225666324,57944424,"2021/01/01 00:00:00",4.1,2
8052157686,57960346,"2021/09/01 00:00:00",4.1,10
8056588794,57938985,"2021/09/01 00:00:00",4.12,2
8090201222,57948669,"2021/03/01 00:00:00",4.14,4
6528962401,57957098,"2021/11/01 00:00:00",4.14,2
7908966189,57941703,"2021/09/01 00:00:00",4.14,20
6047582138,57961101,"2021/04/01 00:00:00",4.14,2
7627497996,57958082,"2021/08/01 00:00:00",4.14,8
8271570613,57961372,"2021/05/01 00:00:00",4.16,2
7098777566,57939688,"2021/12/01 00:00:00",4.16,20
8115916441,57939478,"2021/02/01 00:00:00",4.18,20
8033485980,57959012,"2021/01/01 00:00:00",4.18,2
7803397725,57944545,"2021/06/01 00:00:00",4.18,2
7208089633,57961613,"2021/02/01 00:00:00",4.18,2
7908858710,57946035,"2021/01/01 00:00:00",4.18,20
8043062233,57961287,"2021/05/01 00:00:00",4.2,2
7954167806,57962671,"2021/04/01 00:00:00",4.2,4
8203159739,57945071,"2021/03/01 00:00:00",4.22,20
7986570690,57952779,"2021/12/01 00:00:00",4.22,20
8221889986,57946035,"2021/02/01 00:00:00",4.22,20
6894479236,57940162,"2021/07/01 00:00:00",4.22,8
7707912402,57941711,"2021/02/01 00:00:00",4.22,20
7171239086,57939259,"2021/08/01 00:00:00",4.24,20
6808147565,57949050,"2021/05/01 00:00:00",4.24,4
8268199378,57946145,"2021/12/01 00:00:00",4.24,4
8062180902,57939478,"2021/03/01 00:00:00",4.24,20
8231839560,57959302,"2021/09/01 00:00:00",4.24,4
6180757881,103734175,"2021/09/01 00:00:00",4.26,4
8014113026,57946035,"2021/03/01 00:00:00",4.27,20
8142467954,57958732,"2021/05/01 00:00:00",4.28,2
7600325458,57961372,"2021/06/01 00:00:00",4.28,2
8272444930,57961372,"2021/09/01 00:00:00",4.28,2
7888222878,57940162,"2021/02/01 00:00:00",4.28,10
7591393159,57961530,"2021/10/01 00:00:00",4.28,20
7929724526,57954018,"2021/08/01 00:00:00",4.28,6
8088889872,57952251,"2021/02/01 00:00:00",4.3,12
8176426859,57947807,"2021/08/01 00:00:00",4.3,10
8229709740,57947807,"2021/09/01 00:00:00",4.3,30
6473948166,57950083,"2021/04/01 00:00:00",4.3,2
8249356606,57961758,"2021/04/01 00:00:00",4.3,2
6459754358,57955448,"2021/05/01 00:00:00",4.3,2
7958980899,57960325,"2021/11/01 00:00:00",4.32,2
8229489015,57960325,"2021/11/01 00:00:00",4.32,2
7577975828,57944415,"2021/05/01 00:00:00",4.32,10
8244710181,57943560,"2021/07/01 00:00:00",4.32,4
8086738190,57937059,"2021/07/01 00:00:00",4.32,4
7881822917,57938985,"2021/06/01 00:00:00",4.34,2
3134002429,57938033,"2021/09/01 00:00:00",4.36,2
8197486889,57941982,"2021/11/01 00:00:00",4.36,20
8265921177,57959072,"2021/08/01 00:00:00",4.36,2
6395696192,57941982,"2021/09/01 00:00:00",4.36,20
8240973740,57962028,"2021/03/01 00:00:00",4.38,4
8229059123,57953700,"2021/12/01 00:00:00",4.38,20
8006392156,57953274,"2021/01/01 00:00:00",4.4,10
8209448748,57952023,"2021/05/01 00:00:00",4.4,4
8153251680,57947421,"2021/01/01 00:00:00",4.4,20
8110169287,57943531,"2021/04/01 00:00:00",4.42,2
8133973056,57939679,"2021/07/01 00:00:00",4.42,2
8262798027,57939411,"2021/07/01 00:00:00",4.44,4
8094796468,57959350,"2021/02/01 00:00:00",4.44,4
7313212813,57962242,"2021/09/01 00:00:00",4.44,12
7803240008,57944792,"2021/03/01 00:00:00",4.46,4
6940665978,57939259,"2021/11/01 00:00:00",4.48,20
6735189347,57946380,"2021/05/01 00:00:00",4.48,10
6974935390,57939259,"2021/05/01 00:00:00",4.48,20
6979943393,57956254,"2021/07/01 00:00:00",4.48,4
8196249531,57959560,"2021/10/01 00:00:00",4.48,20
8009870255,57949050,"2021/04/01 00:00:00",4.48,4
7858046351,57961372,"2021/06/01 00:00:00",4.5,2
8037741474,80720740,"2021/04/01 00:00:00",4.5,2
7370730743,57953373,"2021/03/01 00:00:00",4.5,2
8223459626,57955985,"2021/07/01 00:00:00",4.52,6
7716194781,57958798,"2021/02/01 00:00:00",4.54,10
8037773391,57937845,"2021/03/01 00:00:00",4.54,10
8186547405,57937845,"2021/04/01 00:00:00",4.54,10
8118422499,57949050,"2021/07/01 00:00:00",4.54,4
7977867992,57959560,"2021/04/01 00:00:00",4.54,32
